_id,message_text,true_concept,selected_concept,alignment_rating,comments,creator_user_id,timestamp,evaluator_id,message_id
68187637cc133ad35fd86a03,"What's one thing you've worked on that you're really proud of? It's probably something that was tough at first, but you figured it out. Can you think of the effort you made in that situation that truly helped you succeed, and how you can apply that same approach to what you're working on now?",Performance accomplishments,Competence,5,,Expert B,2025-05-05T08:26:31.563Z,Expert A,681487760fa0b8913e24cc20
68187686cc133ad35fd86a08,"What's it like when you're trying to move forward, but something inside you is holding back? You're putting in the time, but it doesn't feel authentic, like you're not being fully honest with yourself. Can you think of a time when you felt that disconnect, and how did you work to bring your actions and values back into sync?",Dissonance arousal,Dissonance arousal,6,"could have been dissonance reduction because the of the ""how did you work to bring...""",Expert B,2025-05-05T08:27:50.446Z,Expert A,681487760fa0b8913e24cc2a
681876afcc133ad35fd86a0d,"When you're stuck on a difficult project, what helps you decide how to move forward? Is it thinking about the kind of spirit and effort your team is known for? You're part of a group that prides itself on creative solutions, so that mindset guides your choices, even when it's tough.",Reference Group Identification,Reference Group Identification,6,,Expert B,2025-05-05T08:28:31.646Z,Expert A,681487760fa0b8913e24cc3e
681876e8cc133ad35fd86a12,"You're working hard on this task, and it's great to see. What drives you to make tough choices when it's not easy? It's your connection to our group's values, right, and wanting to make decisions that align with what we stand for?",Reference Group Identification,Reference Group Identification,6,,Expert D,2025-05-05T08:29:28.965Z,Expert A,681487760fa0b8913e24cc3d
6818770ecc133ad35fd86a18,You're facing a challenge that's got you stumped. Can you recall a time when someone you know overcame a similar hurdle? Maybe it was a colleague who managed a tough project or a friend who mastered a new skill. Seeing how they broke it down and pushed through can be a huge confidence booster for you too.,Vicarious experience,Vicarious experience,7,,Expert B,2025-05-05T08:30:06.676Z,Expert A,681487760fa0b8913e24cc61
6818773ccc133ad35fd86a1d,"What has gotten you through tough spots before? It is probably the fact that you've learned to break things down into smaller parts and tackle them one by one. Every obstacle you have overcome so far has shaped your approach to challenges. You have built a track record of solving problems like this, and that is what is gonna help you stay focused on what matters most to you as you work through this challenge.",Performance accomplishments,Autonomy,4,,Expert C,2025-05-05T08:30:52.714Z,Expert A,681487760fa0b8913e24cc22
68187770cc133ad35fd86a22,"What's your approach when working on a tricky problem? You're likely to find that others in similar situations tend to take a step back, breathe, and prioritize their tasks. It's pretty common for people to stay focused on their values and goals, and that's what helps them maintain their integrity and find a solution that feels right to them.",Descriptive Norms,Reference Group Identification,2,,Expert B,2025-05-05T08:31:44.848Z,Expert A,681487760fa0b8913e24cc48
68187798cc133ad35fd86a27,"Imagine that you are stuck on one challenge, and it is really testing you. What do you do when you hit a roadblock - do you give up, or do you keep trying, learning from what did not work last time? When you persist and finally figure it out, you will realize that it was the process of trying, failing, and trying again that made you better at it.",Competence,Self-concept,5,,Expert C,2025-05-05T08:32:24.933Z,Expert A,681487760fa0b8913e24cc54
681877c2cc133ad35fd86a2c,"What's one challenge you've overcome that still makes you feel proud? It’s a solid proof that you’ve got the skills to tackle anything that comes your way! You can tap into that same energy to crush this task, because it's not  about what you’ve done - it's about what you're capable of.",Performance accomplishments,Performance accomplishments,7,,Expert E,2025-05-05T08:33:06.465Z,Expert A,681487760fa0b8913e24cc23
681877e9cc133ad35fd86a31,"What's helping you tackle this tough challenge? Most people take their time and think things through when faced with something difficult. They also don't hesitate to ask for help when they're stuck, and that's what helps them stay true to themselves and find a solution they can be proud of.",Descriptive Norms,Descriptive Norms,6,,Expert D,2025-05-05T08:33:45.367Z,Expert A,681487760fa0b8913e24cc47
6818780bcc133ad35fd86a36,"What's the best way to handle a difficult project? You're probably thinking about how to get it done, but have you thought about how you want to get it done? It's about being true to your values and doing what you know is right, even when it's tough, because that's what matters most in the end.",Injunctive Norms,Autonomy,3,,Expert B,2025-05-05T08:34:19.741Z,Expert A,681487760fa0b8913e24cc25
68187839cc133ad35fd86a3c,"When you're working on a tough problem, don't you feel more motivated when you've got a team behind you? It's a great feeling to know you're understood and supported by the people you're working with. When that happens, you're more likely to give it your all and see things through.",Relatedness,Relatedness,6,,Expert D,2025-05-05T08:35:05.205Z,Expert A,681487760fa0b8913e24cc42
68187861cc133ad35fd86a41,"Don't you ever find yourself caught between two mindsets when working on something? One part of you says, 'I want to do this right,' while the other says, 'Just get it done’. These opposing approaches can coexist and it's interesting to think about how they can shape the way you work.",Cognitive inconsistency,Dissonance arousal,4,,Expert E,2025-05-05T08:35:45.510Z,Expert A,681487760fa0b8913e24cc3a
68187dc5cc133ad35fd86a4a,"What do you think gives someone the courage to try something challenging? Is it seeing that others, who may have started out just like you, have been able to figure it out and achieve their goals? It is very encouragin watching others succeed can show us that we are capable of more than we think.",Vicarious experience,Vicarious experience,6,,Expert C,2025-05-05T08:58:45.358Z,Expert A,681487760fa0b8913e24cc63
68187de3cc133ad35fd86a4f,"What's driving you to tackle this problem in a certain way? You're making choices that reflect what's important to you, right? It's when your actions align with what you stand for that you'll feel most proud of what you've accomplished.",Self-concept,Autonomy,5,,Expert D,2025-05-05T08:59:15.439Z,Expert A,681487760fa0b8913e24cc33
68187e2ecc133ad35fd86a55,"What is at stake when you are working on a tough project? You are not just building something, you are building a reputation. When you prioritize integrity and do things the right way, you are more likely to get recognition and respect from your peers and community.",Social Sanctions,Reference Group Identification,4,,Expert C,2025-05-05T09:00:30.872Z,Expert A,681487760fa0b8913e24cc1e
68189170cc133ad35fd86a78,"So, what drives you to tackle tough problems with integrity? You're more likely to stay on track when you know what's expected of you, right? It's about doing what's right, even when it's hard, because you know that's what's valued here.",Injunctive Norms,Injunctive Norms,6,,Expert D,2025-05-05T10:22:40.061Z,Expert A,681487760fa0b8913e24cc24
68189209cc133ad35fd86a82,"Have you ever noticed how the success of others can spark something in you? Their achievements remind us that overcoming challenges is possible and growth is always within reach. Let their journey inspire your own—if they can do it, so can you!",Vicarious experience,Vicarious experience,7,,Expert E,2025-05-05T10:25:13.349Z,Expert A,681487760fa0b8913e24cc64
68189238cc133ad35fd86a87,"What is the first thing that comes to mind when you are proud of what you have accomplished? You feel good, right? But when you did something that does not quite live up to your own standards – doesn't that feeling of pride turn into something else, like a nagging voice that won't let you move on?",Dissonance arousal,Emotional arousal,5,,Expert C,2025-05-05T10:26:00.905Z,Expert A,681487760fa0b8913e24cc2c
68189272cc133ad35fd86a8c,"What's the secret to getting people to want to work with you? It's when you're transparent and own up to your mistakes. If you don't, you might find that people start to doubt your work and don't want to collaborate with you, but when you're honest and learn from your errors, you'll get more respect and better teamwork.",Social Sanctions,Social Sanctions,6,,Expert B,2025-05-05T10:26:58.698Z,Expert A,681487760fa0b8913e24cc1b
681892afcc133ad35fd86a91,"What's it about working on a project that really matters to you, that makes you want to put in the extra effort? Is it that you feel like it's a reflection of yourself, and you get to decide how it's done? When you're able to make choices that align with what's important to you, doesn't that make all the difference in how you approach the challenge?",Autonomy,Autonomy,7,,Expert D,2025-05-05T10:27:59.155Z,Expert A,681487760fa0b8913e24cc4c
68189313cc133ad35fd86a96,"You're in the midst of a tough project, and it's easy to feel stuck. But here's the thing: when you get to decide how you tackle it, you're more likely to own it. It's like you're the captain of your own ship, and that feeling of being in charge makes all the difference.",Autonomy,Autonomy,9,,Expert B,2025-05-05T10:29:39.434Z,Expert A,681487760fa0b8913e24cc4d
68189335cc133ad35fd86a9d,"How do you feel when you're doing something that's truly your own? Even if it's not perfect, it still reflects your values and who you are. That sense of ownership keeps you true to yourself—because you're the one who decides how it happens.",Autonomy,Autonomy,9,,Expert E,2025-05-05T10:30:13.071Z,Expert A,681487760fa0b8913e24cc4e
68189486cc133ad35fd86aa3,What's happening when you feel like you're stuck between who you are and what you're doing? It's like a whisper in your head reminding you that something's off. You can replace that whisper with a quiet sense of alignment—simply by shifting your actions to match your values.,Dissonance arousal,Dissonance reduction,8,,Expert E,2025-05-05T10:35:50.179Z,Expert A,681487760fa0b8913e24cc2b
68189542cc133ad35fd86aa8,"Can you find a way to bridge the gap between what you're doing and what you stand for? It's like finding a missing piece that makes everything click into place, where your actions and values are in harmony. Sometimes, just a small tweak is all it takes to move forward with confidence. ",Dissonance reduction,Dissonance reduction,7,,Expert E,2025-05-05T10:38:58.800Z,Expert A,681487760fa0b8913e24cc5d
6818957bcc133ad35fd86aad,"What does it mean when your work feels authentic? It’s like putting your stamp on it—saying, 'This is me, this is mine.' When you leave a piece of yourself in what you do, your work truly becomes meaningful and in return, it shapes and strengthens who you are.",Self-concept,Self-concept,8,,Expert E,2025-05-05T10:39:55.413Z,Expert A,681487760fa0b8913e24cc36
681895d0cc133ad35fd86ab3,You're really close to breaking through on this challenge. What's it going to take for you to trust yourself and your abilities to get it done? It's your attention to detail and commitment to doing things right that's going to make all the difference.,Verbal persuasion,Performance accomplishments,3,,Expert B,2025-05-05T10:41:20.047Z,Expert A,681487760fa0b8913e24cc2f
681899e3cc133ad35fd86abb,"You know, that feeling when everything else fades into the background and you're completely absorbed in the task at hand? Time slips by, and progress just happens without even thinking about it. That kind of focus is your fuel—harness it, and there’s nothing you can’t push through.",Emotional arousal,Performance accomplishments,4,,Expert E,2025-05-05T10:58:43.249Z,Expert A,681487760fa0b8913e24cc5a
68189a12cc133ad35fd86ac0,"What's pushing you to give that extra effort on this task? It’s not just about personal achievement, it’s about showing the very best of what we are capable of. Your work reflects on all of us— so let’s share the pride together!",Reference Group Identification,Reference Group Identification,4,,Expert E,2025-05-05T10:59:30.375Z,Expert A,681487760fa0b8913e24cc40
68189a32cc133ad35fd86ac6,"What’s keeping you on track with this task? It’s natural for people to find what works for them and lean into it. Just like everyone else, you have your own way of performing at your best—so find it, trust it, and keep building on it.",Descriptive Norms,Autonomy,3,,Expert E,2025-05-05T11:00:02.746Z,Expert A,681487760fa0b8913e24cc4a
6818a24bcc133ad35fd86ad1,"Can you think of a time when you felt really proud of something you accomplished? Which decisions did you have to take, and what guided your decisions? When you are able to make choices that reflect what's important to you, it is like you are standing behind your work, and that makes all the difference.",Autonomy,Performance accomplishments,4,,Expert C,2025-05-05T11:34:35.709Z,Expert A,681487760fa0b8913e24cc4f
6818a291cc133ad35fd86ad7,"How do you think others  will react if you don’t give your best effort? They might view you differently, right? But when you go the extra mile and meet expectations, you build a reputation that earns trust and opens doors to new opportunities.",Social Sanctions,Social Sanctions,7,,Expert E,2025-05-05T11:35:45.254Z,Expert A,681487760fa0b8913e24cc1d
6818a2b5cc133ad35fd86adc,"You're facing a tough problem - can you really handle it? Think about the last time you tackled something similar and nailed it. That wasn't luck, it was you, and you can do it again.",Performance accomplishments,Verbal persuasion,3,,Expert D,2025-05-05T11:36:21.914Z,Expert A,681487760fa0b8913e24cc1f
6818a2e4cc133ad35fd86ae1,"When you're deep in a project, do you notice how it feels when your work is a perfect fit for who you are? It's like you're moving in sync with your own rhythm. What happens when that rhythm gets disrupted - do you take a step back to realign with what matters most to you?",Self-concept,Cognitive inconsistency,1,,Expert B,2025-05-05T11:37:08.189Z,Expert A,681487760fa0b8913e24cc34
6818a31acc133ad35fd86ae6,"Are you being true to yourself as you tackle this problem? You're saying you want a solution that really works, but you're also taking shortcuts. Don't you think it's interesting that these two approaches can coexist?",Cognitive inconsistency,Dissonance arousal,4,,Expert D,2025-05-05T11:38:02.214Z,Expert A,681487760fa0b8913e24cc38
6818a344cc133ad35fd86aeb,"So, you're working on this tough problem and it's making you feel uneasy, right? It's like, you want to do what's right, but you're not sure if your actions are matching up with what you believe in. Can you find a way to align them, to make your actions and values feel more in sync, and wouldn't that feel amazing?",Dissonance reduction,Dissonance reduction,6,,Expert D,2025-05-05T11:38:44.566Z,Expert A,681487760fa0b8913e24cc5b
6818a36ecc133ad35fd86af0,"What happens when you're faced with a tough problem - do you feel more alert, more focused? You're not just reacting to the challenge, you're tapping into a inner drive that helps you push through. This energy, it's what helps you stay true to yourself and your goals, even when things get tough.",Emotional arousal,Performance accomplishments,7,,Expert D,2025-05-05T11:39:26.245Z,Expert A,681487760fa0b8913e24cc56
6818a39fcc133ad35fd86af6,"Stop for a moment to think about what is driving your decisions. Are you making choices that align with what you truly care about, or are you compromising on some things to get to the finish line faster? Pay attention to when your actions and values do not quite match up. Explore that discrepancy can help us stay true to ourselves.",Cognitive inconsistency,Dissonance reduction,4,,Expert C,2025-05-05T11:40:15.994Z,Expert A,681487760fa0b8913e24cc3b
6818a3d2cc133ad35fd86afb,"Can you think of a time when you saw someone tackle a difficult project with honesty and transparency? What did you think about their behavior? When we are working on something challenging, we often look to others who are doing it well, and we might find that they are all taking similar approaches, like being open about their mistakes or willing to learn from feedback.",Descriptive Norms,Relatedness,5,,Expert C,2025-05-05T11:41:06.590Z,Expert A,681487760fa0b8913e24cc4b
6818a41acc133ad35fd86b00,"Imagine being how it is like when you are surrounded by people you deeply care about? You know, the ones who make you feel like you are home? When you are with them, you're more likely to open up and share your ideas, and that is when the magic happens and you are building a true connection with others.",Relatedness,Relatedness,7,,Expert C,2025-05-05T11:42:18.787Z,Expert A,681487760fa0b8913e24cc45
6818a440cc133ad35fd86b05,"What's driving you to tackle this tough problem? You're doing great, and I think it's because you're staying true to yourself and your values. It's clear that you're not just looking for a quick fix, but a solution that you can really stand behind, and that's what's going to make it work.",Verbal persuasion,Competence,2,,Expert D,2025-05-05T11:42:56.961Z,Expert A,681487760fa0b8913e24cc2e
6818a46acc133ad35fd86b0a,"What's helping you tackle this tough task? You're probably watching how others in your group approach it, right? Seeing someone similar to you work through a problem can be really inspiring and help you find your own way to solve it.",Vicarious experience,Vicarious experience,8,,Expert D,2025-05-05T11:43:38.693Z,Expert A,681487760fa0b8913e24cc60
6818add0cc133ad35fd86b1d,"What happens when you rush through things? You're likely to lose people's trust. When you take the time to get it right, like Emily, you earn a reputation for being reliable and get more support from the team.",Social Sanctions,Vicarious experience,8,"With the ""Emily"" mention, it refers also to ""observing people similar to themselves""",Expert D,2025-05-05T12:23:44.993Z,Expert E,681487760fa0b8913e24cc1a
6818ae30cc133ad35fd86b23,"So, you're working on this tough problem and it's making you feel uneasy, right? It's like, you want to do what's right, but you're not sure if your actions are matching up with what you believe in. Can you find a way to align them, to make your actions and values feel more in sync, and wouldn't that feel amazing?",Dissonance reduction,Dissonance reduction,10,Right x 2,Expert D,2025-05-05T12:25:20.563Z,Expert E,681487760fa0b8913e24cc5b
6818aebdcc133ad35fd86b28,"What happens when you're working on something and you don't quite give it your all? You're gonna feel it, right - that uneasy feeling that you're not being true to yourself? It's like your actions and your values are at odds, and that tension is gonna stick with you until you find a way to make things right.",Dissonance arousal,Dissonance arousal,9,I was unsure because it's a bit similar to Dissonance reduction. I just had the impression it's focusing more on the feeling,Expert D,2025-05-05T12:27:41.272Z,Expert E,681487760fa0b8913e24cc29
6818aeeacc133ad35fd86b2d,"When you're stuck on a difficult project, what helps you decide how to move forward? Is it thinking about the kind of spirit and effort your team is known for? You're part of a group that prides itself on creative solutions, so that mindset guides your choices, even when it's tough.",Reference Group Identification,Reference Group Identification,10,,Expert B,2025-05-05T12:28:26.743Z,Expert E,681487760fa0b8913e24cc3e
6818af16cc133ad35fd86b32,"What kind of emotions do you experience when tackling difficult challenges? Do you feel a rush of excitement, or maybe a sense of frustration? Your emotions can be the fuel that drives you to keep pushing forward, and to succeed.",Emotional arousal,Emotional arousal,10,,Expert A,2025-05-05T12:29:10.171Z,Expert E,681487760fa0b8913e24cc58
6818af5ecc133ad35fd86b38,"Do you have what it takes to succeed in this task? We’re sure you do! You have the grit, the determination and the focus to perform well on these difficult challenges. ",Verbal persuasion,Verbal persuasion,9,,Expert A,2025-05-05T12:30:22.267Z,Expert E,681487760fa0b8913e24cc30
6818b001cc133ad35fd86b3d,"So, what drives you to tackle tough problems with integrity? You're more likely to stay on track when you know what's expected of you, right? It's about doing what's right, even when it's hard, because you know that's what's valued here.",Injunctive Norms,Injunctive Norms,8,Right x 2,Expert D,2025-05-05T12:33:05.178Z,Expert E,681487760fa0b8913e24cc24
6818b094cc133ad35fd86b43,"What's helping you tackle this tough challenge? Most people take their time and think things through when faced with something difficult. They also don't hesitate to ask for help when they're stuck, and that's what helps them stay true to themselves and find a solution they can be proud of.",Descriptive Norms,Vicarious experience,6,,Expert D,2025-05-05T12:35:32.578Z,Expert E,681487760fa0b8913e24cc47
6818b1aecc133ad35fd86b49,"What's driving you to tackle this tough problem? You're doing great, and I think it's because you're staying true to yourself and your values. It's clear that you're not just looking for a quick fix, but a solution that you can really stand behind, and that's what's going to make it work.",Verbal persuasion,Competence,6,Not so encouraging?,Expert D,2025-05-05T12:40:14.399Z,Expert E,681487760fa0b8913e24cc2e
6818b20dcc133ad35fd86b4e,"Can you think of a time when you felt really proud of something you accomplished? Which decisions did you have to take, and what guided your decisions? When you are able to make choices that reflect what's important to you, it is like you are standing behind your work, and that makes all the difference.",Autonomy,Self-concept,8,Can you think of a time when you felt really proud of something you accomplished? > refer to experience,Expert C,2025-05-05T12:41:49.211Z,Expert E,681487760fa0b8913e24cc4f
6818b251cc133ad35fd86b53,"Can you think of a time when you saw someone tackle a difficult project with honesty and transparency? What did you think about their behavior? When we are working on something challenging, we often look to others who are doing it well, and we might find that they are all taking similar approaches, like being open about their mistakes or willing to learn from feedback.",Descriptive Norms,Vicarious experience,7,,Expert C,2025-05-05T12:42:57.955Z,Expert E,681487760fa0b8913e24cc4b
6818b271cc133ad35fd86b58,"What do you think gives someone the courage to try something challenging? Is it seeing that others, who may have started out just like you, have been able to figure it out and achieve their goals? It is very encouragin watching others succeed can show us that we are capable of more than we think.",Vicarious experience,Vicarious experience,10,,Expert C,2025-05-05T12:43:29.844Z,Expert E,681487760fa0b8913e24cc63
6818b2a0cc133ad35fd86b5d,Can you think of a time when you were working on a project and someone's positive feedback really boosted your confidence? What was it about their words that made you feel like you were on the right track? It is that kind of encouragement that can help you stay committed to finding a solution that aligns with your values and goals.,Verbal persuasion,Verbal persuasion,10,,Expert C,2025-05-05T12:44:16.157Z,Expert E,681487760fa0b8913e24cc31
6818b311cc133ad35fd86b63,"You're really invested in this project. What's going on when you switch between being meticulous and just getting things done? It's like you're balancing two different mindsets, and that's pretty interesting to notice.",Cognitive inconsistency,Dissonance arousal,8,"""and that's pretty interesting to notice"" > makes me think of ""arousal""",Expert B,2025-05-05T12:46:09.081Z,Expert E,681487760fa0b8913e24cc39
6818ce58cc133ad35fd86b87,"What's helping you tackle this tough challenge? Most people take their time and think things through when faced with something difficult. They also don't hesitate to ask for help when they're stuck, and that's what helps them stay true to themselves and find a solution they can be proud of.",Descriptive Norms,Autonomy,4,"I can see why this message relates to ""descriptive norms"", but the last part about ""staying true to themselves and finding a solution for being proud"" makes me think of autonomy. I think the example could be clearer without this last part.",Expert D,2025-05-05T14:42:32.018Z,Expert C,681487760fa0b8913e24cc47
6818ce90cc133ad35fd86b8d,"When you're deep in a project, do you notice how it feels when your work is a perfect fit for who you are? It's like you're moving in sync with your own rhythm. What happens when that rhythm gets disrupted - do you take a step back to realign with what matters most to you?",Self-concept,Self-concept,10,,Expert B,2025-05-05T14:43:28.296Z,Expert C,681487760fa0b8913e24cc34
6818cf01cc133ad35fd86b93,"How do you feel when you're doing something that's truly your own? Even if it's not perfect, it still reflects your values and who you are. That sense of ownership keeps you true to yourself—because you're the one who decides how it happens.",Autonomy,Autonomy,8,"The part about ""even if it's not perfect"" could be left out. Autonomy does not refer to how good a result is, and does not necessarily imply trade-offs.",Expert E,2025-05-05T14:45:21.952Z,Expert C,681487760fa0b8913e24cc4e
6818cf80cc133ad35fd86b99,"What's it like when you're trying to move forward, but something inside you is holding back? You're putting in the time, but it doesn't feel authentic, like you're not being fully honest with yourself. Can you think of a time when you felt that disconnect, and how did you work to bring your actions and values back into sync?",Dissonance arousal,Dissonance reduction,5,"I was hesitating between ""dissonance arousal"" and ""dissonance reduction"". The last part giving you advice what to do (""think back…"") lets me think more about reducing dissonance rather than just arousing it.",Expert B,2025-05-05T14:47:28.387Z,Expert C,681487760fa0b8913e24cc2a
6818d017cc133ad35fd86b9e,What's your gut telling you about how you're approaching these problems? Do you sense any contradictions in the ways you think or feel about your approach? It's worth reflecting on what's important to you and to act accordingly.,Cognitive inconsistency,Dissonance arousal,5,"I think ""cognitive inconsistency"" and ""dissonance arousal"" are very hard to distinguish in these examples. ",Expert A,2025-05-05T14:49:59.551Z,Expert C,681487760fa0b8913e24cc3c
6818d09fcc133ad35fd86ba4,"What's the secret to getting people to want to work with you? It's when you're transparent and own up to your mistakes. If you don't, you might find that people start to doubt your work and don't want to collaborate with you, but when you're honest and learn from your errors, you'll get more respect and better teamwork.",Social Sanctions,Injunctive Norms,2,"For me, this example is more inward-looking (what are you thinking you should be doing?) than outward looking (what are other people doing?)",Expert B,2025-05-05T14:52:15.654Z,Expert C,681487760fa0b8913e24cc1b
6818d0cecc133ad35fd86ba9,"You're facing a tough problem - can you really handle it? Think about the last time you tackled something similar and nailed it. That wasn't luck, it was you, and you can do it again.",Performance accomplishments,Performance accomplishments,10,,Expert D,2025-05-05T14:53:02.127Z,Expert C,681487760fa0b8913e24cc1f
6818d373cc133ad35fd86bb6,"So, what drives you to tackle tough problems with integrity? You're more likely to stay on track when you know what's expected of you, right? It's about doing what's right, even when it's hard, because you know that's what's valued here.",Injunctive Norms,Descriptive Norms,3,"I can see the ""norms"" part here, but it is not clear to me why this message would be more injunctive than descriptive. ""when you know what's expected of you"" translates to ""prevalent norms"" to me (closer to descriptive norms), and I do not see the notion of social punishment in the example.",Expert D,2025-05-05T15:04:19.805Z,Expert C,681487760fa0b8913e24cc24
6818d3b0cc133ad35fd86bbc,What's the best part of having people who genuinely care about you? It's like having a safety net—you feel more confident to take risks and be your best self.  Knowing they're there to support you makes it feel like you can handle anything that comes your way.,Relatedness,Relatedness,10,,Expert E,2025-05-05T15:05:20.151Z,Expert C,681487760fa0b8913e24cc44
6818d4e7cc133ad35fd86bc2,"Have you ever noticed how the success of others can spark something in you? Their achievements remind us that overcoming challenges is possible and growth is always within reach. Let their journey inspire your own—if they can do it, so can you!",Vicarious experience,Reference Group Identification,5,The difference between vicarious experience and reference group identification seems quite thin to me,Expert E,2025-05-05T15:10:31.617Z,Expert C,681487760fa0b8913e24cc64
6818d5fccc133ad35fd86bcc,"You know that feeling when you're working on something and it finally clicks? It's like you've unlocked a new level of understanding. Can you tap into that feeling and trust that you have what it takes to figure things out, even when it's tough?",Competence,Competence,10,,Expert B,2025-05-05T15:15:08.783Z,Expert C,681487760fa0b8913e24cc52
6818d663cc133ad35fd86bd1,"What's driving you to tackle this problem in a certain way? You're making choices that reflect what's important to you, right? It's when your actions align with what you stand for that you'll feel most proud of what you've accomplished.",Self-concept,Autonomy,4,"""Making choices is more closely aligned to being autonomous to me than to ""self concept""",Expert D,2025-05-05T15:16:51.469Z,Expert C,681487760fa0b8913e24cc33
6818d69dcc133ad35fd86bd6,"What's it about working on a project that really matters to you, that makes you want to put in the extra effort? Is it that you feel like it's a reflection of yourself, and you get to decide how it's done? When you're able to make choices that align with what's important to you, doesn't that make all the difference in how you approach the challenge?",Autonomy,Autonomy,9,,Expert D,2025-05-05T15:17:49.539Z,Expert C,681487760fa0b8913e24cc4c
6818d705cc133ad35fd86bdb,"What's driving you to tackle this tough problem? You're doing great, and I think it's because you're staying true to yourself and your values. It's clear that you're not just looking for a quick fix, but a solution that you can really stand behind, and that's what's going to make it work.",Verbal persuasion,Performance accomplishments,1,"I cannot see anything about the ""verbal feedback"" part in this message, and I think this is decisive for ""verbal persuasion"". This example reads like someone talking to oneself.",Expert D,2025-05-05T15:19:33.692Z,Expert C,681487760fa0b8913e24cc2e
6818d75acc133ad35fd86be1,"When you're working on a tough problem, don't you feel more motivated when you've got a team behind you? It's a great feeling to know you're understood and supported by the people you're working with. When that happens, you're more likely to give it your all and see things through.",Relatedness,Relatedness,10,,Expert D,2025-05-05T15:20:58.951Z,Expert C,681487760fa0b8913e24cc42
6818fca2cc133ad35fd86c3e,"What's one challenge you've overcome that still makes you feel proud? It’s a solid proof that you’ve got the skills to tackle anything that comes your way! You can tap into that same energy to crush this task, because it's not  about what you’ve done - it's about what you're capable of.",Performance accomplishments,Performance accomplishments,9,,Expert E,2025-05-05T18:00:02.846Z,Expert C,681487760fa0b8913e24cc23
6818fce6cc133ad35fd86c43,"Do you have what it takes to succeed in this task? We’re sure you do! You have the grit, the determination and the focus to perform well on these difficult challenges. ",Verbal persuasion,Verbal persuasion,10,,Expert A,2025-05-05T18:01:10.961Z,Expert C,681487760fa0b8913e24cc30
6818fd13cc133ad35fd86c48,"What kind of emotions do you experience when tackling difficult challenges? Do you feel a rush of excitement, or maybe a sense of frustration? Your emotions can be the fuel that drives you to keep pushing forward, and to succeed.",Emotional arousal,Emotional arousal,10,,Expert A,2025-05-05T18:01:55.571Z,Expert C,681487760fa0b8913e24cc58
6818fd62cc133ad35fd86c4d,"Think about the people you identify with, your peers or your community. How would most people within that group behave in this situation? Are your actions aligned with those of your community?",Descriptive Norms,Reference Group Identification,2,"To me, this example refers too strongly to a peer group rather than the norms.",Expert A,2025-05-05T18:03:14.014Z,Expert C,681487760fa0b8913e24cc49
6818fdcacc133ad35fd86c52,What's happening when you feel like you're stuck between who you are and what you're doing? It's like a whisper in your head reminding you that something's off. You can replace that whisper with a quiet sense of alignment—simply by shifting your actions to match your values.,Dissonance arousal,Dissonance reduction,3,"The last part ""you can replace this whisper…"" clearly refers to a strategy to reduce dissonance rather than the mere arousal.",Expert E,2025-05-05T18:04:58.205Z,Expert C,681487760fa0b8913e24cc2b
6819e25ecc133ad35fd86d2c,"Don't you ever find yourself caught between two mindsets when working on something? One part of you says, 'I want to do this right,' while the other says, 'Just get it done’. These opposing approaches can coexist and it's interesting to think about how they can shape the way you work.",Cognitive inconsistency,Cognitive inconsistency,9,,Expert E,2025-05-06T10:20:14.247Z,Expert D,681487760fa0b8913e24cc3a
6819e2a5cc133ad35fd86d31,"What does it mean when your work feels authentic? It’s like putting your stamp on it—saying, 'This is me, this is mine.' When you leave a piece of yourself in what you do, your work truly becomes meaningful and in return, it shapes and strengthens who you are.",Self-concept,Autonomy,6,,Expert E,2025-05-06T10:21:25.967Z,Expert D,681487760fa0b8913e24cc36
6819e2efcc133ad35fd86d36,"What's your approach when working on a tricky problem? You're likely to find that others in similar situations tend to take a step back, breathe, and prioritize their tasks. It's pretty common for people to stay focused on their values and goals, and that's what helps them maintain their integrity and find a solution that feels right to them.",Descriptive Norms,Descriptive Norms,9,,Expert B,2025-05-06T10:22:39.329Z,Expert D,681487760fa0b8913e24cc48
6819e371cc133ad35fd86d3b,"What's one challenge you've overcome that still makes you feel proud? It’s a solid proof that you’ve got the skills to tackle anything that comes your way! You can tap into that same energy to crush this task, because it's not  about what you’ve done - it's about what you're capable of.",Performance accomplishments,Competence,6,,Expert E,2025-05-06T10:24:49.393Z,Expert D,681487760fa0b8913e24cc23
6819e3a2cc133ad35fd86d41,You're really close to breaking through on this challenge. What's it going to take for you to trust yourself and your abilities to get it done? It's your attention to detail and commitment to doing things right that's going to make all the difference.,Verbal persuasion,Verbal persuasion,8,,Expert B,2025-05-06T10:25:38.083Z,Expert D,681487760fa0b8913e24cc2f
6819e3e2cc133ad35fd86d46,"What's the secret to getting people to want to work with you? It's when you're transparent and own up to your mistakes. If you don't, you might find that people start to doubt your work and don't want to collaborate with you, but when you're honest and learn from your errors, you'll get more respect and better teamwork.",Social Sanctions,Social Sanctions,9,,Expert B,2025-05-06T10:26:42.674Z,Expert D,681487760fa0b8913e24cc1b
6819e41ecc133ad35fd86d4b,"Do you have what it takes to succeed in this task? We’re sure you do! You have the grit, the determination and the focus to perform well on these difficult challenges. ",Verbal persuasion,Verbal persuasion,10,,Expert A,2025-05-06T10:27:42.034Z,Expert D,681487760fa0b8913e24cc30
