_id,message_ratings[0].message_id,message_ratings[1].message_id,message_ratings[2].message_id,message_ratings[3].message_id,message_ratings[0].message_text,message_ratings[1].message_text,message_ratings[2].message_text,message_ratings[3].message_text,message_ratings[0].creator_user_id,message_ratings[1].creator_user_id,message_ratings[2].creator_user_id,message_ratings[3].creator_user_id,message_ratings[0].rating,message_ratings[1].rating,message_ratings[2].rating,message_ratings[3].rating,comments,timestamp,evaluator_id,concept_name
6818e843cc133ad35fd86c22,681487760fa0b8913e24cc60,681487760fa0b8913e24cc61,681487760fa0b8913e24cc63,681487760fa0b8913e24cc64,"What's helping you tackle this tough task? You're probably watching how others in your group approach it, right? Seeing someone similar to you work through a problem can be really inspiring and help you find your own way to solve it.",You're facing a challenge that's got you stumped. Can you recall a time when someone you know overcame a similar hurdle? Maybe it was a colleague who managed a tough project or a friend who mastered a new skill. Seeing how they broke it down and pushed through can be a huge confidence booster for you too.,"What do you think gives someone the courage to try something challenging? Is it seeing that others, who may have started out just like you, have been able to figure it out and achieve their goals? It is very encouragin watching others succeed can show us that we are capable of more than we think.","Have you ever noticed how the success of others can spark something in you? Their achievements remind us that overcoming challenges is possible and growth is always within reach. Let their journey inspire your own—if they can do it, so can you!",Expert D,Expert B,Expert C,Expert E,2,8,5,6,,2025-05-05T16:33:07.322Z,Expert A,Vicarious experience
681a07c2cc133ad35fd86f09,681487760fa0b8913e24cc4c,681487760fa0b8913e24cc4d,681487760fa0b8913e24cc4f,681487760fa0b8913e24cc50,"What's it about working on a project that really matters to you, that makes you want to put in the extra effort? Is it that you feel like it's a reflection of yourself, and you get to decide how it's done? When you're able to make choices that align with what's important to you, doesn't that make all the difference in how you approach the challenge?","You're in the midst of a tough project, and it's easy to feel stuck. But here's the thing: when you get to decide how you tackle it, you're more likely to own it. It's like you're the captain of your own ship, and that feeling of being in charge makes all the difference.","Can you think of a time when you felt really proud of something you accomplished? Which decisions did you have to take, and what guided your decisions? When you are able to make choices that reflect what's important to you, it is like you are standing behind your work, and that makes all the difference.","Are you aware that it is up to you how you tackle these challenges? You have the choice on how to approach these challenges, on how much effort you put in and how much you value the results. The way you behave and tackle these challenges therefore reflect your personal choices.",Expert D,Expert B,Expert C,Expert A,4,10,7,9,,2025-05-06T12:59:46.719Z,Expert E,Autonomy
681a0836cc133ad35fd86f0d,681487760fa0b8913e24cc38,681487760fa0b8913e24cc39,681487760fa0b8913e24cc3b,681487760fa0b8913e24cc3c,"Are you being true to yourself as you tackle this problem? You're saying you want a solution that really works, but you're also taking shortcuts. Don't you think it's interesting that these two approaches can coexist?","You're really invested in this project. What's going on when you switch between being meticulous and just getting things done? It's like you're balancing two different mindsets, and that's pretty interesting to notice.","Stop for a moment to think about what is driving your decisions. Are you making choices that align with what you truly care about, or are you compromising on some things to get to the finish line faster? Pay attention to when your actions and values do not quite match up. Explore that discrepancy can help us stay true to ourselves.",What's your gut telling you about how you're approaching these problems? Do you sense any contradictions in the ways you think or feel about your approach? It's worth reflecting on what's important to you and to act accordingly.,Expert D,Expert B,Expert C,Expert A,7,9,6,5,,2025-05-06T13:01:42.913Z,Expert E,Cognitive inconsistency
681a0888cc133ad35fd86f10,681487760fa0b8913e24cc51,681487760fa0b8913e24cc52,681487760fa0b8913e24cc54,681487760fa0b8913e24cc55,"What's driving you to tackle this tough task? You're not just looking to get it done, you're looking to do it right, and that's what matters. It's that sense of pride and satisfaction that comes from knowing you gave it your all and stayed true to yourself that makes all the hard work worth it.","You know that feeling when you're working on something and it finally clicks? It's like you've unlocked a new level of understanding. Can you tap into that feeling and trust that you have what it takes to figure things out, even when it's tough?","Imagine that you are stuck on one challenge, and it is really testing you. What do you do when you hit a roadblock - do you give up, or do you keep trying, learning from what did not work last time? When you persist and finally figure it out, you will realize that it was the process of trying, failing, and trying again that made you better at it.",Can you think of a time where you felt competent at doing a challenging task?  Doing challenging tasks can be frustrating at first but it's amazing how hard work can make you progress and become competent. ,Expert D,Expert B,Expert C,Expert A,5,7,9,6,,2025-05-06T13:03:04.328Z,Expert E,Competence
681a08facc133ad35fd86f13,681487760fa0b8913e24cc47,681487760fa0b8913e24cc48,681487760fa0b8913e24cc49,681487760fa0b8913e24cc4b,"What's helping you tackle this tough challenge? Most people take their time and think things through when faced with something difficult. They also don't hesitate to ask for help when they're stuck, and that's what helps them stay true to themselves and find a solution they can be proud of.","What's your approach when working on a tricky problem? You're likely to find that others in similar situations tend to take a step back, breathe, and prioritize their tasks. It's pretty common for people to stay focused on their values and goals, and that's what helps them maintain their integrity and find a solution that feels right to them.","Think about the people you identify with, your peers or your community. How would most people within that group behave in this situation? Are your actions aligned with those of your community?","Can you think of a time when you saw someone tackle a difficult project with honesty and transparency? What did you think about their behavior? When we are working on something challenging, we often look to others who are doing it well, and we might find that they are all taking similar approaches, like being open about their mistakes or willing to learn from feedback.",Expert D,Expert B,Expert A,Expert C,5,7,9,7,,2025-05-06T13:04:58.298Z,Expert E,Descriptive Norms
681a0952cc133ad35fd86f17,681487760fa0b8913e24cc29,681487760fa0b8913e24cc2a,681487760fa0b8913e24cc2c,681487760fa0b8913e24cc2d,"What happens when you're working on something and you don't quite give it your all? You're gonna feel it, right - that uneasy feeling that you're not being true to yourself? It's like your actions and your values are at odds, and that tension is gonna stick with you until you find a way to make things right.","What's it like when you're trying to move forward, but something inside you is holding back? You're putting in the time, but it doesn't feel authentic, like you're not being fully honest with yourself. Can you think of a time when you felt that disconnect, and how did you work to bring your actions and values back into sync?","What is the first thing that comes to mind when you are proud of what you have accomplished? You feel good, right? But when you did something that does not quite live up to your own standards – doesn't that feeling of pride turn into something else, like a nagging voice that won't let you move on?","What do you think happens when you look back on a project and realize it doesn't quite reflect who you are? Don't you feel like something's off, like a wrong note in a song you love? It's like your mind is trying to get your attention, to remind you that staying true to yourself is what makes your work truly meaningful.",Expert D,Expert B,Expert C,Expert A,7,8,9,6,,2025-05-06T13:06:26.549Z,Expert E,Dissonance arousal
681a1632cc133ad35fd86f9c,681487760fa0b8913e24cc4d,681487760fa0b8913e24cc4e,681487760fa0b8913e24cc4f,681487760fa0b8913e24cc50,"You're in the midst of a tough project, and it's easy to feel stuck. But here's the thing: when you get to decide how you tackle it, you're more likely to own it. It's like you're the captain of your own ship, and that feeling of being in charge makes all the difference.","How do you feel when you're doing something that's truly your own? Even if it's not perfect, it still reflects your values and who you are. That sense of ownership keeps you true to yourself—because you're the one who decides how it happens.","Can you think of a time when you felt really proud of something you accomplished? Which decisions did you have to take, and what guided your decisions? When you are able to make choices that reflect what's important to you, it is like you are standing behind your work, and that makes all the difference.","Are you aware that it is up to you how you tackle these challenges? You have the choice on how to approach these challenges, on how much effort you put in and how much you value the results. The way you behave and tackle these challenges therefore reflect your personal choices.",Expert B,Expert E,Expert C,Expert A,9,10,10,9,,2025-05-06T14:01:22.386Z,Expert D,Autonomy
681a1672cc133ad35fd86f9f,681487760fa0b8913e24cc39,681487760fa0b8913e24cc3a,681487760fa0b8913e24cc3b,681487760fa0b8913e24cc3c,"You're really invested in this project. What's going on when you switch between being meticulous and just getting things done? It's like you're balancing two different mindsets, and that's pretty interesting to notice.","Don't you ever find yourself caught between two mindsets when working on something? One part of you says, 'I want to do this right,' while the other says, 'Just get it done’. These opposing approaches can coexist and it's interesting to think about how they can shape the way you work.","Stop for a moment to think about what is driving your decisions. Are you making choices that align with what you truly care about, or are you compromising on some things to get to the finish line faster? Pay attention to when your actions and values do not quite match up. Explore that discrepancy can help us stay true to ourselves.",What's your gut telling you about how you're approaching these problems? Do you sense any contradictions in the ways you think or feel about your approach? It's worth reflecting on what's important to you and to act accordingly.,Expert B,Expert E,Expert C,Expert A,6,7,6,8,,2025-05-06T14:02:26.562Z,Expert D,Cognitive inconsistency
681a16c5cc133ad35fd86fa2,681487760fa0b8913e24cc52,681487760fa0b8913e24cc53,681487760fa0b8913e24cc54,681487760fa0b8913e24cc55,"You know that feeling when you're working on something and it finally clicks? It's like you've unlocked a new level of understanding. Can you tap into that feeling and trust that you have what it takes to figure things out, even when it's tough?",What is it about overcoming obstacles that makes you feel more capable? Each challenge reveals that you're stronger than you thought. There's something powerful about pushing yourself beyond your comfort zone—you're building a strength that will carry you forward.,"Imagine that you are stuck on one challenge, and it is really testing you. What do you do when you hit a roadblock - do you give up, or do you keep trying, learning from what did not work last time? When you persist and finally figure it out, you will realize that it was the process of trying, failing, and trying again that made you better at it.",Can you think of a time where you felt competent at doing a challenging task?  Doing challenging tasks can be frustrating at first but it's amazing how hard work can make you progress and become competent. ,Expert B,Expert E,Expert C,Expert A,9,8,7,9,,2025-05-06T14:03:49.082Z,Expert D,Competence
681a1702cc133ad35fd86fa5,681487760fa0b8913e24cc48,681487760fa0b8913e24cc49,681487760fa0b8913e24cc4a,681487760fa0b8913e24cc4b,"What's your approach when working on a tricky problem? You're likely to find that others in similar situations tend to take a step back, breathe, and prioritize their tasks. It's pretty common for people to stay focused on their values and goals, and that's what helps them maintain their integrity and find a solution that feels right to them.","Think about the people you identify with, your peers or your community. How would most people within that group behave in this situation? Are your actions aligned with those of your community?","What’s keeping you on track with this task? It’s natural for people to find what works for them and lean into it. Just like everyone else, you have your own way of performing at your best—so find it, trust it, and keep building on it.","Can you think of a time when you saw someone tackle a difficult project with honesty and transparency? What did you think about their behavior? When we are working on something challenging, we often look to others who are doing it well, and we might find that they are all taking similar approaches, like being open about their mistakes or willing to learn from feedback.",Expert B,Expert A,Expert E,Expert C,6,9,6,8,,2025-05-06T14:04:50.075Z,Expert D,Descriptive Norms
681a172acc133ad35fd86fa9,681487760fa0b8913e24cc2a,681487760fa0b8913e24cc2b,681487760fa0b8913e24cc2c,681487760fa0b8913e24cc2d,"What's it like when you're trying to move forward, but something inside you is holding back? You're putting in the time, but it doesn't feel authentic, like you're not being fully honest with yourself. Can you think of a time when you felt that disconnect, and how did you work to bring your actions and values back into sync?",What's happening when you feel like you're stuck between who you are and what you're doing? It's like a whisper in your head reminding you that something's off. You can replace that whisper with a quiet sense of alignment—simply by shifting your actions to match your values.,"What is the first thing that comes to mind when you are proud of what you have accomplished? You feel good, right? But when you did something that does not quite live up to your own standards – doesn't that feeling of pride turn into something else, like a nagging voice that won't let you move on?","What do you think happens when you look back on a project and realize it doesn't quite reflect who you are? Don't you feel like something's off, like a wrong note in a song you love? It's like your mind is trying to get your attention, to remind you that staying true to yourself is what makes your work truly meaningful.",Expert B,Expert E,Expert C,Expert A,9,8,8,8,,2025-05-06T14:05:30.685Z,Expert D,Dissonance arousal
681a1768cc133ad35fd86fac,681487760fa0b8913e24cc5c,681487760fa0b8913e24cc5d,681487760fa0b8913e24cc5e,681487760fa0b8913e24cc5f,"What's holding you back from tackling this challenge head-on? Is it because you're worried that your approach might not perfectly reflect your values? Can you think of a way to adjust your strategy so that it feels more authentic, more like something you can proudly stand behind?","Can you find a way to bridge the gap between what you're doing and what you stand for? It's like finding a missing piece that makes everything click into place, where your actions and values are in harmony. Sometimes, just a small tweak is all it takes to move forward with confidence. ","What are your values? Do you value honesty, dedication and effort? Are your actions perfectly aligned with your values? Tackle the next challenges while staying true to what matters most to you.","Imagine you are feeling stuck on a project, and it is not just about the task itself. How is it like? Is it like there is a quiet voice in the back of your mind saying, ""Hey, does this really feel like me?"" Ask yourself: What one change you could make to bring your actions and values closer together?",Expert B,Expert E,Expert A,Expert C,8,9,7,9,,2025-05-06T14:06:32.125Z,Expert D,Dissonance reduction
681a1810cc133ad35fd86faf,681487760fa0b8913e24cc57,681487760fa0b8913e24cc58,681487760fa0b8913e24cc59,681487760fa0b8913e24cc5a,"What's the feeling you get when you're fully immersed in a challenge? It's like your mind is racing, but in a good way - you're completely absorbed. Does that feeling of being 'in the zone' help you stay honest with yourself about what you're really working towards?","What kind of emotions do you experience when tackling difficult challenges? Do you feel a rush of excitement, or maybe a sense of frustration? Your emotions can be the fuel that drives you to keep pushing forward, and to succeed.","What is it about overcoming obstacles that makes you feel most proud of yourself? Is it the fact that you stayed committed to the challenge and your values, even when it was hard? When you can look back and say you gave it your all, without compromising what matters most, that is when you know you are truly growing.","You know, that feeling when everything else fades into the background and you're completely absorbed in the task at hand? Time slips by, and progress just happens without even thinking about it. That kind of focus is your fuel—harness it, and there’s nothing you can’t push through.",Expert B,Expert A,Expert C,Expert E,7,9,7,8,,2025-05-06T14:09:20.096Z,Expert D,Emotional arousal
681a1873cc133ad35fd86fb3,681487760fa0b8913e24cc25,681487760fa0b8913e24cc26,681487760fa0b8913e24cc27,681487760fa0b8913e24cc28,"What's the best way to handle a difficult project? You're probably thinking about how to get it done, but have you thought about how you want to get it done? It's about being true to your values and doing what you know is right, even when it's tough, because that's what matters most in the end.",What would other people do if they were in your shoes? Which behaviors are acceptable and which ones are unacceptable? Are there behaviors that people should encourage and others that should be punished?,What does it take to deliver work you can be proud of? It starts with staying true to the non-negotiables expected of you. Committing to those principles is what earns you both respect and trust.,"Imagine you are faced with a tough decision. Are you thinking about how others might view your actions, and how that might impact your relationships with them? It is about being mindful of the unwritten rules that guide our behavior, and letting those guide you towards choices that align with your values and principles.",Expert B,Expert A,Expert E,Expert C,7,9,10,9,,2025-05-06T14:10:59.023Z,Expert D,Injunctive Norms
681a18bbcc133ad35fd86fb6,681487760fa0b8913e24cc20,681487760fa0b8913e24cc21,681487760fa0b8913e24cc22,681487760fa0b8913e24cc23,"What's one thing you've worked on that you're really proud of? It's probably something that was tough at first, but you figured it out. Can you think of the effort you made in that situation that truly helped you succeed, and how you can apply that same approach to what you're working on now?",Can you remember a situation where you tackled a new challenge and were successful in completing it? Did you experience a sense of mastery? By tackling the challenges in this task you may again experience a sense of mastery and accomplishment.,"What has gotten you through tough spots before? It is probably the fact that you've learned to break things down into smaller parts and tackle them one by one. Every obstacle you have overcome so far has shaped your approach to challenges. You have built a track record of solving problems like this, and that is what is gonna help you stay focused on what matters most to you as you work through this challenge.","What's one challenge you've overcome that still makes you feel proud? It’s a solid proof that you’ve got the skills to tackle anything that comes your way! You can tap into that same energy to crush this task, because it's not  about what you’ve done - it's about what you're capable of.",Expert B,Expert A,Expert C,Expert E,8,7,6,9,,2025-05-06T14:12:11.350Z,Expert D,Performance accomplishments
681a18eccc133ad35fd86fb9,681487760fa0b8913e24cc3e,681487760fa0b8913e24cc3f,681487760fa0b8913e24cc40,681487760fa0b8913e24cc41,"When you're stuck on a difficult project, what helps you decide how to move forward? Is it thinking about the kind of spirit and effort your team is known for? You're part of a group that prides itself on creative solutions, so that mindset guides your choices, even when it's tough.",Are you aware that you are part of a community? It is a community of people dedicated to participate to the best of their abilities in challenging activities. You now have the opportunity to act as a member of that community.,"What's pushing you to give that extra effort on this task? It’s not just about personal achievement, it’s about showing the very best of what we are capable of. Your work reflects on all of us— so let’s share the pride together!","Imagine trying to stay true to yourself while working on this tough project. What kind of crew do you want to identify with, and how do their values impact the choices you make? It is like, when you are part of a group that is all about innovation, you are more likely to take risks and try new things, because that is what your crew is all about.",Expert B,Expert A,Expert E,Expert C,6,8,8,6,,2025-05-06T14:13:00.883Z,Expert D,Reference Group Identification
681a1914cc133ad35fd86fbc,681487760fa0b8913e24cc43,681487760fa0b8913e24cc44,681487760fa0b8913e24cc45,681487760fa0b8913e24cc46,"What gets you going when you're tackling something tough? Is it knowing that someone believes in you? When you feel seen and valued, it's like a weight's been lifted, and you can focus on what really matters.",What's the best part of having people who genuinely care about you? It's like having a safety net—you feel more confident to take risks and be your best self.  Knowing they're there to support you makes it feel like you can handle anything that comes your way.,"Imagine being how it is like when you are surrounded by people you deeply care about? You know, the ones who make you feel like you are home? When you are with them, you're more likely to open up and share your ideas, and that is when the magic happens and you are building a true connection with others.","Can you think about all the people that are impacted by how you behave? When you feel like your work is genuinely connected to others, it's amazing how much more meaningful it becomes. ",Expert B,Expert E,Expert C,Expert A,9,8,7,10,,2025-05-06T14:13:40.113Z,Expert D,Relatedness
681a1940cc133ad35fd86fbf,681487760fa0b8913e24cc34,681487760fa0b8913e24cc35,681487760fa0b8913e24cc36,681487760fa0b8913e24cc37,"When you're deep in a project, do you notice how it feels when your work is a perfect fit for who you are? It's like you're moving in sync with your own rhythm. What happens when that rhythm gets disrupted - do you take a step back to realign with what matters most to you?","So, you are working on something that's really pushing you. Can you think of what makes you, you – like, what sets you apart from others? When you make choices that honor those unique qualities, you feel like you are on the right path, like you are being true to yourself?","What does it mean when your work feels authentic? It’s like putting your stamp on it—saying, 'This is me, this is mine.' When you leave a piece of yourself in what you do, your work truly becomes meaningful and in return, it shapes and strengthens who you are.",Are you noticing how you approach problems in a way that feels uniquely yours? It's like you're drawing from a personal compass that guides your decisions. Trust that inner guide and let it steer you towards solutions that feel authentic and true to who you're becoming.,Expert B,Expert C,Expert E,Expert A,8,8,9,7,,2025-05-06T14:14:24.584Z,Expert D,Self-concept
681a199ccc133ad35fd86fc3,681487760fa0b8913e24cc1b,681487760fa0b8913e24cc1c,681487760fa0b8913e24cc1d,681487760fa0b8913e24cc1e,"What's the secret to getting people to want to work with you? It's when you're transparent and own up to your mistakes. If you don't, you might find that people start to doubt your work and don't want to collaborate with you, but when you're honest and learn from your errors, you'll get more respect and better teamwork.",What would your peers think of you if they could see how much effort you put in completing this task well? Would they react negatively if your performance is seen as below your community’s standards?  How you approach tasks like these may affect how your peers see you.,"How do you think others  will react if you don’t give your best effort? They might view you differently, right? But when you go the extra mile and meet expectations, you build a reputation that earns trust and opens doors to new opportunities.","What is at stake when you are working on a tough project? You are not just building something, you are building a reputation. When you prioritize integrity and do things the right way, you are more likely to get recognition and respect from your peers and community.",Expert B,Expert A,Expert E,Expert C,7,9,9,8,,2025-05-06T14:15:56.881Z,Expert D,Social Sanctions
681a19e2cc133ad35fd86fc6,681487760fa0b8913e24cc2f,681487760fa0b8913e24cc30,681487760fa0b8913e24cc31,681487760fa0b8913e24cc32,You're really close to breaking through on this challenge. What's it going to take for you to trust yourself and your abilities to get it done? It's your attention to detail and commitment to doing things right that's going to make all the difference.,"Do you have what it takes to succeed in this task? We’re sure you do! You have the grit, the determination and the focus to perform well on these difficult challenges. ",Can you think of a time when you were working on a project and someone's positive feedback really boosted your confidence? What was it about their words that made you feel like you were on the right track? It is that kind of encouragement that can help you stay committed to finding a solution that aligns with your values and goals.,"Can I grab some pom-poms and cheer you on for a sec? You've got the skills, the hustle, and the kind of determination it takes to crush this task. Whatever the challenge is, trust your ability—you’ve absolutely got this!\n",Expert B,Expert A,Expert C,Expert E,10,8,7,9,,2025-05-06T14:17:06.633Z,Expert D,Verbal persuasion
681a1a07cc133ad35fd86fc9,681487760fa0b8913e24cc61,681487760fa0b8913e24cc62,681487760fa0b8913e24cc63,681487760fa0b8913e24cc64,You're facing a challenge that's got you stumped. Can you recall a time when someone you know overcame a similar hurdle? Maybe it was a colleague who managed a tough project or a friend who mastered a new skill. Seeing how they broke it down and pushed through can be a huge confidence booster for you too.,"Can you imagine someone like you, investing themselves in doing this task well and succeeding? You can do that too! Through sustained effort you are capable of becoming a master of these tasks, just like them.","What do you think gives someone the courage to try something challenging? Is it seeing that others, who may have started out just like you, have been able to figure it out and achieve their goals? It is very encouragin watching others succeed can show us that we are capable of more than we think.","Have you ever noticed how the success of others can spark something in you? Their achievements remind us that overcoming challenges is possible and growth is always within reach. Let their journey inspire your own—if they can do it, so can you!",Expert B,Expert A,Expert C,Expert E,8,8,8,9,,2025-05-06T14:17:43.479Z,Expert D,Vicarious experience
681a2845cc133ad35fd8701a,681487760fa0b8913e24cc5b,681487760fa0b8913e24cc5c,681487760fa0b8913e24cc5e,681487760fa0b8913e24cc5f,"So, you're working on this tough problem and it's making you feel uneasy, right? It's like, you want to do what's right, but you're not sure if your actions are matching up with what you believe in. Can you find a way to align them, to make your actions and values feel more in sync, and wouldn't that feel amazing?","What's holding you back from tackling this challenge head-on? Is it because you're worried that your approach might not perfectly reflect your values? Can you think of a way to adjust your strategy so that it feels more authentic, more like something you can proudly stand behind?","What are your values? Do you value honesty, dedication and effort? Are your actions perfectly aligned with your values? Tackle the next challenges while staying true to what matters most to you.","Imagine you are feeling stuck on a project, and it is not just about the task itself. How is it like? Is it like there is a quiet voice in the back of your mind saying, ""Hey, does this really feel like me?"" Ask yourself: What one change you could make to bring your actions and values closer together?",Expert D,Expert B,Expert A,Expert C,7,8,6,5,The perfect one would be a combination ,2025-05-06T15:18:29.662Z,Expert E,Dissonance reduction
681a28aacc133ad35fd8701e,681487760fa0b8913e24cc56,681487760fa0b8913e24cc57,681487760fa0b8913e24cc58,681487760fa0b8913e24cc59,"What happens when you're faced with a tough problem - do you feel more alert, more focused? You're not just reacting to the challenge, you're tapping into a inner drive that helps you push through. This energy, it's what helps you stay true to yourself and your goals, even when things get tough.","What's the feeling you get when you're fully immersed in a challenge? It's like your mind is racing, but in a good way - you're completely absorbed. Does that feeling of being 'in the zone' help you stay honest with yourself about what you're really working towards?","What kind of emotions do you experience when tackling difficult challenges? Do you feel a rush of excitement, or maybe a sense of frustration? Your emotions can be the fuel that drives you to keep pushing forward, and to succeed.","What is it about overcoming obstacles that makes you feel most proud of yourself? Is it the fact that you stayed committed to the challenge and your values, even when it was hard? When you can look back and say you gave it your all, without compromising what matters most, that is when you know you are truly growing.",Expert D,Expert B,Expert A,Expert C,9,7,10,6,,2025-05-06T15:20:10.380Z,Expert E,Emotional arousal
681a29bccc133ad35fd87021,681487760fa0b8913e24cc24,681487760fa0b8913e24cc25,681487760fa0b8913e24cc26,681487760fa0b8913e24cc28,"So, what drives you to tackle tough problems with integrity? You're more likely to stay on track when you know what's expected of you, right? It's about doing what's right, even when it's hard, because you know that's what's valued here.","What's the best way to handle a difficult project? You're probably thinking about how to get it done, but have you thought about how you want to get it done? It's about being true to your values and doing what you know is right, even when it's tough, because that's what matters most in the end.",What would other people do if they were in your shoes? Which behaviors are acceptable and which ones are unacceptable? Are there behaviors that people should encourage and others that should be punished?,"Imagine you are faced with a tough decision. Are you thinking about how others might view your actions, and how that might impact your relationships with them? It is about being mindful of the unwritten rules that guide our behavior, and letting those guide you towards choices that align with your values and principles.",Expert D,Expert B,Expert A,Expert C,8,4,6,9,Message 4 > Guide is written twice ,2025-05-06T15:24:44.412Z,Expert E,Injunctive Norms
681a2a0bcc133ad35fd87025,681487760fa0b8913e24cc1f,681487760fa0b8913e24cc20,681487760fa0b8913e24cc21,681487760fa0b8913e24cc22,"You're facing a tough problem - can you really handle it? Think about the last time you tackled something similar and nailed it. That wasn't luck, it was you, and you can do it again.","What's one thing you've worked on that you're really proud of? It's probably something that was tough at first, but you figured it out. Can you think of the effort you made in that situation that truly helped you succeed, and how you can apply that same approach to what you're working on now?",Can you remember a situation where you tackled a new challenge and were successful in completing it? Did you experience a sense of mastery? By tackling the challenges in this task you may again experience a sense of mastery and accomplishment.,"What has gotten you through tough spots before? It is probably the fact that you've learned to break things down into smaller parts and tackle them one by one. Every obstacle you have overcome so far has shaped your approach to challenges. You have built a track record of solving problems like this, and that is what is gonna help you stay focused on what matters most to you as you work through this challenge.",Expert D,Expert B,Expert A,Expert C,8,9,6,5,,2025-05-06T15:26:03.583Z,Expert E,Performance accomplishments
681a2c38cc133ad35fd8702a,681487760fa0b8913e24cc3d,681487760fa0b8913e24cc3e,681487760fa0b8913e24cc3f,681487760fa0b8913e24cc41,"You're working hard on this task, and it's great to see. What drives you to make tough choices when it's not easy? It's your connection to our group's values, right, and wanting to make decisions that align with what we stand for?","When you're stuck on a difficult project, what helps you decide how to move forward? Is it thinking about the kind of spirit and effort your team is known for? You're part of a group that prides itself on creative solutions, so that mindset guides your choices, even when it's tough.",Are you aware that you are part of a community? It is a community of people dedicated to participate to the best of their abilities in challenging activities. You now have the opportunity to act as a member of that community.,"Imagine trying to stay true to yourself while working on this tough project. What kind of crew do you want to identify with, and how do their values impact the choices you make? It is like, when you are part of a group that is all about innovation, you are more likely to take risks and try new things, because that is what your crew is all about.",Expert D,Expert B,Expert A,Expert C,8,6,7,6,The perfect one would be a combination,2025-05-06T15:35:20.355Z,Expert E,Reference Group Identification
681a2c92cc133ad35fd8702d,681487760fa0b8913e24cc42,681487760fa0b8913e24cc43,681487760fa0b8913e24cc45,681487760fa0b8913e24cc46,"When you're working on a tough problem, don't you feel more motivated when you've got a team behind you? It's a great feeling to know you're understood and supported by the people you're working with. When that happens, you're more likely to give it your all and see things through.","What gets you going when you're tackling something tough? Is it knowing that someone believes in you? When you feel seen and valued, it's like a weight's been lifted, and you can focus on what really matters.","Imagine being how it is like when you are surrounded by people you deeply care about? You know, the ones who make you feel like you are home? When you are with them, you're more likely to open up and share your ideas, and that is when the magic happens and you are building a true connection with others.","Can you think about all the people that are impacted by how you behave? When you feel like your work is genuinely connected to others, it's amazing how much more meaningful it becomes. ",Expert D,Expert B,Expert C,Expert A,7,9,8,10,,2025-05-06T15:36:50.035Z,Expert E,Relatedness
681a2ceacc133ad35fd87030,681487760fa0b8913e24cc33,681487760fa0b8913e24cc34,681487760fa0b8913e24cc35,681487760fa0b8913e24cc37,"What's driving you to tackle this problem in a certain way? You're making choices that reflect what's important to you, right? It's when your actions align with what you stand for that you'll feel most proud of what you've accomplished.","When you're deep in a project, do you notice how it feels when your work is a perfect fit for who you are? It's like you're moving in sync with your own rhythm. What happens when that rhythm gets disrupted - do you take a step back to realign with what matters most to you?","So, you are working on something that's really pushing you. Can you think of what makes you, you – like, what sets you apart from others? When you make choices that honor those unique qualities, you feel like you are on the right path, like you are being true to yourself?",Are you noticing how you approach problems in a way that feels uniquely yours? It's like you're drawing from a personal compass that guides your decisions. Trust that inner guide and let it steer you towards solutions that feel authentic and true to who you're becoming.,Expert D,Expert B,Expert C,Expert A,7,8,9,10,,2025-05-06T15:38:18.497Z,Expert E,Self-concept
681a2d78cc133ad35fd87034,681487760fa0b8913e24cc1a,681487760fa0b8913e24cc1b,681487760fa0b8913e24cc1c,681487760fa0b8913e24cc1e,"What happens when you rush through things? You're likely to lose people's trust. When you take the time to get it right, like Emily, you earn a reputation for being reliable and get more support from the team.","What's the secret to getting people to want to work with you? It's when you're transparent and own up to your mistakes. If you don't, you might find that people start to doubt your work and don't want to collaborate with you, but when you're honest and learn from your errors, you'll get more respect and better teamwork.",What would your peers think of you if they could see how much effort you put in completing this task well? Would they react negatively if your performance is seen as below your community’s standards?  How you approach tasks like these may affect how your peers see you.,"What is at stake when you are working on a tough project? You are not just building something, you are building a reputation. When you prioritize integrity and do things the right way, you are more likely to get recognition and respect from your peers and community.",Expert D,Expert B,Expert A,Expert C,4,8,6,9,"----- comment for previous concept 12 --------- > not ""become"" but ""are""",2025-05-06T15:40:40.944Z,Expert E,Social Sanctions
681a2dd1cc133ad35fd87037,681487760fa0b8913e24cc2e,681487760fa0b8913e24cc2f,681487760fa0b8913e24cc30,681487760fa0b8913e24cc31,"What's driving you to tackle this tough problem? You're doing great, and I think it's because you're staying true to yourself and your values. It's clear that you're not just looking for a quick fix, but a solution that you can really stand behind, and that's what's going to make it work.",You're really close to breaking through on this challenge. What's it going to take for you to trust yourself and your abilities to get it done? It's your attention to detail and commitment to doing things right that's going to make all the difference.,"Do you have what it takes to succeed in this task? We’re sure you do! You have the grit, the determination and the focus to perform well on these difficult challenges. ",Can you think of a time when you were working on a project and someone's positive feedback really boosted your confidence? What was it about their words that made you feel like you were on the right track? It is that kind of encouragement that can help you stay committed to finding a solution that aligns with your values and goals.,Expert D,Expert B,Expert A,Expert C,5,6,9,8,,2025-05-06T15:42:09.811Z,Expert E,Verbal persuasion
